mint,creator_address,price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,liquidity_to_volume_ratio,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,token_supply,total_insider_networks,largest_insider_network_size,total_insider_token_amount,rugcheck_risk_level,pump_dump_risk_score,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,checked_at_utc,token_age_hours_at_signal,label_status,label_ath_roi,label_final_roi,label_hit_50_percent
DJbGtXo7wmQoQ1efCFghwaPE4t75V8SZvyqCFJMvpump,CzMQ1GziRw1V2aUZBs34Mybscmwk5US7kgoJQXW3juf1,2.1162227303448384e-05,14277.0,11925.67,111036.24,-75.51,9.310691977893066,1.1971654422770377,0.10740340270888135,0.0,51.93304229824751,14552.861346646752,0,0,1,999990431510308.0,0.0,0.0,0.0,unknown,25.0,13,5,1,0,alpha,LOW,2408.0,1763214544,2025-11-15 13:49:04.026274+00:00,UNKNOWN,win,53.960143076136944,,1
DKWdA7wr3wzCFZeqUSedjK87C9tDdVeTcg31UrnWpump,7yDeu6rg6pguzaHQkTo9wwbTnm4kCxxuPwGPDj2u3U3i,6.183887583436551e-05,0.0,27035.82009921073,0.0,0.0,0.0,0.0,0.0,0.0,47.17926085759255,27035.82009921073,0,0,1,999917884207011.0,1.0,8.0,30631062570332.0,unknown,15.0,17,3,0,0,alpha,LOW,0.0,1762451773,2025-11-06 17:56:13.800432+00:00,UNKNOWN,win,623.156532988357,,1
DKWdA7wr3wzCFZeqUSedjK87C9tDdVeTcg31UrnWpump,7yDeu6rg6pguzaHQkTo9wwbTnm4kCxxuPwGPDj2u3U3i,0.0002712,271239.0,56612.64,597727.85,168.0,10.558204846126236,4.791138516062844,0.09471307050524749,0.0,39.15260849679575,53254.957524593076,0,0,1,999903108678124.0,4.0,450.0,40873553897180.0,unknown,38.0,6,6,1,0,alpha,LOW,3384966.0,1764484101,2025-11-30 06:28:21.995745+00:00,940.27,win,623.156532988357,78.36351875808538,1
DL6BBBQ6heTg9Zr5gFZxsCK2AZt2aVyRqUZgChqopump,BfXW5uJXgxLB9QEoh1xkvtpBi4JDFk5d553XhbwacJDU,0.0006153,615303.0,80451.61,1129546.57,987.0,14.040074151406044,7.648112946403434,0.07122469505617639,0.0,21.579706343252138,65290.357966501884,0,0,1,999998389009142.0,1.0,4.0,7802902725808.0,unknown,10.0,5,5,1,0,alpha,LOW,5196.0,1764395641,2025-11-29 05:54:01.714533+00:00,1.44,win,70.55299539734852,,1
DMFG6VQW7k3UvrexhmKsRFJ5xEMMCqp4zDHrpYSnpump,2peZRkM8QTwWPJnTNZJo2NHk6Mh3frJqJwvAVDXniC8e,0.00035916065720319147,369943.0,62185.91,650448.57,556.0,10.459741925461891,5.948984263477048,0.09560465326259386,0.0,27.89699516498896,61561.00973162985,0,0,1,999998707085826.0,1.0,136.0,6556806747.0,unknown,30.0,3,0,0,0,alpha,LOW,24906.0,1763351649,2025-11-17 03:54:09.561957+00:00,UNKNOWN,win,71.01092896174862,,1
DMFG6VQW7k3UvrexhmKsRFJ5xEMMCqp4zDHrpYSnpump,2peZRkM8QTwWPJnTNZJo2NHk6Mh3frJqJwvAVDXniC8e,1.257e-05,12567.0,12177.31,5978.65,52.51,0.4909663956982289,1.0320013204886793,2.0367992774288513,0.0,74.84895978133616,11556.303445520909,0,0,1,999041382801283.0,1.0,136.0,18047632591.0,unknown,55.0,7,6,1,0,alpha,LOW,1161148.0,1764487891,2025-11-30 07:31:31.278248+00:00,322.54,win,71.01092896174862,-71.44808743169399,1
DNPXkLdmWqzmyZv7vLgHT5cidUYkxJXh9QTq2DWBpump,23uHewSKiWSUu8Sm85H6R7WAzKEskFEGPCJKfdoyHdEM,3.695e-05,36384.0,20132.8,59733.96,-43.73,2.9669971389970597,1.8072001907335293,0.33704110693481565,0.0,50.4983832155765,20457.179658986046,0,0,1,984435090268374.0,0.0,0.0,0.0,unknown,25.0,22,1,0,1,alpha,LOW,14781.0,1762898448,2025-11-11 22:00:48.718553+00:00,4.11,loss,37.212449255751025,-56.75236806495264,0
DPgo26tLZXdNfB24ahP2LTXsxSPxvxPq7takvavppump,8JwrVfjKuczAeaisrDB6zcxEuP7QNEAgKvooPKH2Dfvf,3.227531127257897e-05,0.0,20509.59032084968,0.0,0.0,0.0,0.0,0.0,0.0,54.82845622269535,20509.59032084968,0,0,1,999855781816883.0,2.0,440.0,162189375407.0,unknown,55.0,23,4,0,0,alpha,LOW,0.0,1762557846,2025-11-07 23:24:06.749717+00:00,UNKNOWN,loss,12.31495087329464,-15.044990595904705,0
DPgo26tLZXdNfB24ahP2LTXsxSPxvxPq7takvavppump,8JwrVfjKuczAeaisrDB6zcxEuP7QNEAgKvooPKH2Dfvf,3.444e-05,34438.0,19183.26,1974.89,16.94,0.10294861248817981,1.7952110329526891,9.713584047719111,0.0,54.791339486611655,19052.017862380635,0,0,1,999669580176017.0,2.0,450.0,162189375407.0,unknown,45.0,19,3,0,0,alpha,LOW,3865361.0,1763666306,2025-11-20 19:18:26.528420+00:00,1073.71,loss,12.31495087329464,-15.044990595904705,0
DQSmLyJgGyw83J3WhuVBzaFBRT2xaqF4mwkC9QD4o2AU,UNKNOWN,0.0001388,137288.0,38915.3,477424.78,113.0,12.268305268107916,3.527866931515368,0.08151085077737272,0.0,36.09054658725051,37301.76922757653,0,0,1,9.889220878927753e+17,0.0,0.0,0.0,unknown,18.0,21,2,0,0,alpha,LOW,43507.0,1762981417,2025-11-12 21:03:37.083312+00:00,12.09,win,105.37739208812842,,1
DawNkqjb3dGfbzp5L3ye4nF2GbQTrxkGYY1ap9t2pump,GpTXmkdvrTajqkzX1fBmC4BUjSboF9dHgfnqPqj8WAc4,8.614e-05,86146.0,29908.71,758171.55,48.1,25.349523600315763,2.880298080391966,0.03944847310611958,0.0,36.00843833505161,25658.04301006333,0,0,1,999998779172790.0,1.0,6.0,2272305795589.0,unknown,18.0,13,4,0,0,alpha,LOW,11705.0,1763126947,2025-11-14 13:29:07.738586+00:00,3.25,win,94.39413610836849,,1
DbPuqGFJte5u8oGJRGirNbU4GEypdyST8YRQx9btpump,FdWM3wofrQpRMuvDZqbP4zfXddYWw2CjNdwBcqboC8KD,4.122179787807285e-05,0.0,22316.479740062554,0.0,0.0,0.0,0.0,0.0,0.0,44.506677193002595,22316.479740062554,0,0,1,999999769114177.0,1.0,4.0,55653812951420.0,unknown,15.0,13,1,0,1,alpha,LOW,0.0,1762869475,2025-11-11 13:57:55.111565+00:00,UNKNOWN,loss,18.7721121354664,-73.92156443104037,0
DjCSdzrHPFfVJixswpP4FdeVDmaqeHRoJPrnZubSpump,3kebnKw7cPdSkLRfiMEALyZJGZ4wdiSRvmoN4rD1yPzV,0.00018993524158117002,189925.0,61214.9,312799.18,-30.33,5.109853646742868,3.1025943030209966,0.19570032120928196,5.7352022179231626e-08,33.006803897473816,61336.085994536166,0,0,1,999761831525505.0,4.0,440.0,6913948929705.0,unknown,38.0,8,5,1,0,alpha,LOW,1321961.0,1763195919,2025-11-15 08:38:39.999866+00:00,UNKNOWN,win,63.71774618220116,,1
DkSnmAsxgpFAn7tLGnSgnngDmsUa5M9TH3jEFKxjuDUB,UNKNOWN,7.407e-05,74065.0,26646.22,7772.31,-21.52,0.2916852746843642,2.779568734327045,3.428352703379047,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,7,5,1,0,discovery,LOW,4346695.0,1763798144,2025-11-22 07:55:44.994007+00:00,1207.42,loss,0.0,-20.696638315107336,0
DkwWyw1HUG53AXsu7yfYmqD6f5tx1HY6hg1Q1wHfpump,EyWRdYaLzNa6t6cf6yRr2oRhJiA8NGfhuhYAUKsZL9jM,1.5187068716404939e-05,14949.0,13537.66,11669.96,51.7,0.8620367183102544,1.1042528767896371,1.1600433934649306,7.639923100671749e-06,68.34142095508612,13430.159261059449,0,0,1,972396956040787.0,3.0,440.0,148674621714.0,unknown,55.0,15,5,1,0,alpha,LOW,669203.0,1763220991,2025-11-15 15:36:31.778756+00:00,UNKNOWN,loss,22.706571242680536,-57.43005855562785,0
DoGgwD9vjKNhLmgh24kcejQrGf2ibM1LzAFyhokZbGgT,UNKNOWN,5.6427269301493154e-05,51276.0,528.33,2.44,-0.9,0.004618325667669827,97.05297825222871,216.5286885245902,0.0,94.13460972159076,28.079769461644123,0,0,0,666666666000000.0,0.0,0.0,0.0,unknown,45.0,5,0,0,0,alpha,LOW,8740303.0,1763357617,2025-11-17 05:33:37.473566+00:00,UNKNOWN,loss,0.0,-72.31834856912582,0
DoLdHPVQixK98xmDfnNh3FfF2fSFCikK7DbFDGtwpump,9Qx6XXLWA9YdvuwrVpobiMdt86BH9fV3RrtEqvC3a9mG,0.00018367865269358697,0.0,41897.386385155725,0.0,0.0,0.0,0.0,0.0,9.740041631244508e-08,25.149452098091317,41897.386385155725,0,0,1,999999764201777.0,0.0,0.0,0.0,unknown,8.0,16,6,1,0,alpha,LOW,0.0,1763309010,2025-11-16 16:03:30.947035+00:00,UNKNOWN,loss,0.0,-70.21428500389356,0
DrAjZ6Q6iys3mE34ENbSMhD8QFZjLXaYBHLEs14Wpump,czGx3fRfTK9UPncByHrLxAxDcti9qMJb8fAyiX8S5Go,3.762852257791843e-05,0.0,21231.45717179287,0.0,0.0,0.0,0.0,0.0,0.0,48.43316239007962,21231.45717179287,0,0,1,999981638555687.0,1.0,6.0,3590485921537.0,unknown,15.0,15,1,0,1,alpha,LOW,0.0,1762874820,2025-11-11 15:27:00.348305+00:00,UNKNOWN,win,218.64126408821852,-59.312779372888855,1
DrFHT3r3XJ1JZpG6MUX71CzYqTFaM9xJ2HJsSHMEpump,AuhCnFyZkcKGDRaRZEgav1hfp6q3UgGC7B714ezGCqpt,3.305e-05,33057.0,19361.62,445266.94,-50.0,22.997401043920913,1.707346802591932,0.043483174385235066,0.0,48.517195220192086,19214.54773809579,0,0,1,999957720282661.0,1.0,4.0,43642829622085.0,unknown,25.0,22,1,0,1,alpha,LOW,21531.0,1762898448,2025-11-11 22:00:48.806383+00:00,5.98,loss,38.539493293591654,-86.66467958271238,0
DvAZdhnmvhEEg227bnZEkoxozd5rHb2Y6fYN8hT4pump,6ensNCGfVW65f687Wq93gpBKNMub1yTGsYxXkSYPWcU4,3.037782702378846e-06,0.0,5680.054759763314,0.0,0.0,0.0,0.0,0.0,0.0,97.62955266043605,5680.054759763314,0,0,1,999951596127390.0,1.0,250.0,727275900200579.0,unknown,55.0,1,0,0,0,alpha,LOW,0.0,1763342606,2025-11-17 01:23:26.785698+00:00,UNKNOWN,loss,10.409477194452665,-11.382733271476878,0
E5BCxeyFybFoG8waFAPJbcfuS1Pis2wowbCdz3hJpump,AFwzXvNEvBefBVGMusVbZqypjP9fvUmPQoBMoXZvzoaQ,6.225076440474524e-05,0.0,25094.636960642354,0.0,0.0,0.0,0.0,0.0,0.0,61.62858623348544,25094.636960642354,0,0,1,999431176344701.0,1.0,12.0,200427932626507.0,unknown,15.0,6,6,1,0,alpha,LOW,0.0,1763274601,2025-11-16 06:30:01.446222+00:00,UNKNOWN,loss,36.51237990825726,-28.049076299236965,0
E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,0.00011995099314329444,0.0,40048.55178189986,0.0,0.0,0.0,0.0,0.0,0.0,39.6584035821199,40048.55178189986,0,0,1,999980842516683.0,3.0,440.0,16338840146467.0,unknown,38.0,20,3,0,0,alpha,LOW,0.0,1762461020,2025-11-06 20:30:20.615395+00:00,UNKNOWN,win,69.43495359027135,,1
E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,0.00012958045429129785,128902.0,45020.65,53528.17,4.85,1.1889692840951873,2.8631750096899977,0.8410646207408174,0.0,43.1982858545821,45126.81110318896,0,0,1,999694489095988.0,6.0,440.0,18831962763585.0,unknown,38.0,20,5,1,0,alpha,LOW,839226.0,1763238128,2025-11-15 20:22:08.962248+00:00,UNKNOWN,win,69.43495359027135,-78.49152550636714,1
E5kNLdkpVHKTjpt8xgBNcid2Q2HN6zvTYvk1yHnUpump,UNKNOWN,2.219e-05,21981.0,14351.23,109755.62,-59.53,7.647819733918277,1.5316457195655007,0.130756220045953,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,30.0,4,0,0,1,discovery,LOW,3487.0,1763957811,2025-11-24 04:16:51.760635+00:00,0.97,loss,16.81997371879107,-87.66097240473061,0
E7MYzWD8GtLYNsgRyECSts2p1s2mu5JLb6wR9CiCBAGS,BAGSB9TpGrZxQbEsrEznv5jXXdwyP6AXerN8aVRiAmcv,0.0001503,149938.0,36341.6,41691.07,-32.62,1.1471996279745527,4.125795231910538,0.8716878698483872,0.0,33.230530345013285,41532.40320493645,0,0,1,9.974007640821518e+17,0.0,0.0,0.0,unknown,8.0,18,3,0,0,alpha,LOW,8175076.0,1763058871,2025-11-13 18:34:31.618264+00:00,2270.85,win,123.55550244612945,,1
E7R7UMCrdXXfTXTXKV1A4dCARQwQkpCS6E6knGgEpump,9opFb9usToxJoD9JZ4ycurX9rjnx71dvDKfEcRosQ9XF,4.69734538341791e-06,4699.0,6881.22,1772.34,13.67,0.2575618858283851,0.68287309517789,3.882562036629541,0.0,90.91367165489339,6879.637862638878,0,0,1,999894405077841.0,0.0,0.0,0.0,unknown,25.0,4,0,0,0,alpha,LOW,2200247.0,1763352211,2025-11-17 04:03:31.458929+00:00,UNKNOWN,loss,2.5047044017121274,-30.680653137309665,0
ECSAVAFqZ74KPKCEQktKinRWbEMvVKCN2KLJf4jzpump,9SB5prHzTgbHsfqs6Fo8RJGFTvBbabrCaMKExSQDiidV,4.979539624034471e-06,4981.0,7089.34,297966.31,-91.55,42.03019039854203,0.7026041916454846,0.023792421364683812,0.0,88.57646291146902,7091.367026085365,0,0,1,999858438186488.0,0.0,0.0,0.0,unknown,25.0,8,6,1,0,alpha,LOW,56070.0,1763283381,2025-11-16 08:56:21.156559+00:00,UNKNOWN,loss,0.0,-44.432614078525,0
EEu9SjbneY5qsBkZpdNPr9BLsRa4WNYFX4CnvmoDpump,na9E1w4pXVEcVMtqxkQHDs93TayXggt1yrxZbE2epfZ,6.036e-05,59348.0,25925.33,1202442.51,6.51,46.38099148593287,2.289189761518947,0.02156055677040227,0.0,38.292527346110035,26549.77017357924,0,0,1,983085177982985.0,3.0,450.0,20195598255561.0,unknown,55.0,2,5,1,0,alpha,LOW,15464.0,1764384094,2025-11-29 02:41:34.695223+00:00,4.3,loss,6.300475220596569,-86.7679455923982,0
EHtt3aMLgKUSieWQgKyZoas7v8RgmttQUCgjqRP2pump,ANjCWV5SFvvffBbSMfNuzTGS5wMUGKhKgxvCEiJiJHR8,3.8384099384092444e-05,0.0,20817.258893005546,0.0,0.0,0.0,0.0,0.0,0.0,49.71462655229697,20817.258893005546,0,0,1,999988753999703.0,2.0,4.0,45987197421193.0,unknown,15.0,20,5,1,0,alpha,LOW,0.0,1762632588,2025-11-08 20:09:48.001302+00:00,UNKNOWN,loss,29.767275510553727,-87.68761003688262,0
EKdXpxxLkg9dSBJaYweWNigUBcYHAkGXdUPFhZ9rpump,xXpRSpAe1ajq4tJP78tS3X1AqNwJVQ4Vvb1Swg4hHQh,0.0001794,179461.0,45112.07,1053589.56,184.0,23.35493715983328,3.9781149479507367,0.04281749906481609,0.0,26.048071425960583,57249.3142813199,0,0,1,999999677245726.0,0.0,0.0,0.0,unknown,18.0,19,2,0,0,alpha,LOW,2527.0,1762974181,2025-11-12 19:03:01.745224+00:00,0.7,loss,21.543046094197752,-91.44269924374636,0
EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,4o3yQZU67exoMxoDEAg14o8EdJqUAy2pQysft14AeZRQ,7.371832045242764e-05,0.0,28972.478142521253,0.0,0.0,0.0,0.0,0.0,0.0,34.709217317136165,28972.478142521253,0,0,1,999996210264508.0,0.0,0.0,0.0,unknown,8.0,20,3,0,0,alpha,LOW,0.0,1762461525,2025-11-06 20:38:45.964075+00:00,UNKNOWN,win,211.5980758952432,,1
EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,4o3yQZU67exoMxoDEAg14o8EdJqUAy2pQysft14AeZRQ,5.6399725850648216e-05,56079.0,30322.62,101983.81,-41.46,3.3632914965791216,1.8494114294872936,0.2973277817331986,0.0,45.68326714075501,30318.88318624627,0,0,1,993967969871525.0,3.0,442.0,1482417493725.0,unknown,45.0,6,6,1,0,alpha,LOW,815190.0,1763274601,2025-11-16 06:30:01.445656+00:00,UNKNOWN,win,211.5980758952432,-74.08634594398028,1
EWXzh7f1rEZ1FccBHRYe1HV6emiDPVGmHjHmo35Wpump,CLoms3wWroBZciC9ECCmCZsgvoVfvqgY4FgXNwuFbsYy,1.2e-05,11999.0,13868.21,52763.07,-84.12,3.8046056412471403,0.8652162031004723,0.26283933061514425,0.0,30.008826607758596,34607.353634783285,0,0,1,999945529733526.0,0.0,0.0,0.0,unknown,15.0,6,2,0,1,alpha,HIGH,177511.0,1763534661,2025-11-19 06:44:21.499638+00:00,49.31,win,225.3047824717588,-0.6662404927842932,1
EWzhvcmXLm6E9uJXpb5rJB5ad8wq95UMSKFirF4Wpump,8B71JbqyAkmr718ZrjQAFzLvgqdkTj3PEpRGSn67fuoY,3.408e-05,34082.0,18116.16,41137.82,-43.42,2.2707803419709256,1.8813037641531096,0.4403772489645781,0.0,48.81289476946152,19160.74501874142,0,0,1,999999204607602.0,0.0,0.0,0.0,unknown,25.0,14,2,0,0,alpha,LOW,21704.0,1764167304,2025-11-26 14:28:24.608632+00:00,6.03,win,47.819545472637785,,1
Ec2XMdQpLcHnBjaEB5CzeshprAnRdMtHMAVPWmcwTxxA,GE62msfDg8mgp2DRTFsEhb5ycHTdBwKaBqRjrWtRvyp8,2.9052594540294345e-05,29125.0,24883.46,4952.76,59.3,0.1990382366439394,1.1704561986154658,5.02416026619501,4.1268045283372936e-11,90.16850614308763,24861.47545759126,0,0,1,9.120765934226561e+17,2.0,5.0,1.8947104166638672e+17,unknown,25.0,20,6,1,0,alpha,LOW,16118269.0,1763325239,2025-11-16 20:33:59.527139+00:00,UNKNOWN,loss,0.06868131868131802,-15.418956043956042,0
EdGoCECeH7xtg6F6B9STvvVMYjFBvUkL4TrLPBq2W2j5,9sCcAxe56AuDQfJgU7kB1LpnQEYXDcGpAtXnN49H6SB3,0.0001758,175842.0,44621.07,1351178.78,225.0,30.28118285823267,3.9407840287111,0.033023809032880165,0.0,31.04524969270888,44246.52518277879,0,0,1,999999515559149.0,1.0,136.0,4856133949.0,unknown,48.0,18,0,0,1,alpha,LOW,11847.0,1764010411,2025-11-24 18:53:31.358963+00:00,3.29,win,55.208246848574646,,1
EfPghbUzidp4vAwP4kwSRrHJhpSs7CJfxqv2RzP1pump,J9ZFuAdfNAcWiP5kPtv6VxrxxqKsFrJ8pbWT24RGtHyi,3.334580089302072e-05,0.0,19100.522819271646,0.0,0.0,0.0,0.0,0.0,0.0,50.01261876556411,19100.522819271646,0,0,1,999967493427752.0,1.0,4.0,48356964012757.0,unknown,15.0,20,3,0,0,alpha,LOW,0.0,1762462278,2025-11-06 20:51:18.922738+00:00,UNKNOWN,win,102.06258890469415,6.709340919867232,1
EfPghbUzidp4vAwP4kwSRrHJhpSs7CJfxqv2RzP1pump,J9ZFuAdfNAcWiP5kPtv6VxrxxqKsFrJ8pbWT24RGtHyi,5.8213676594256675e-05,0.0,24237.100655484413,0.0,0.0,0.0,0.0,0.0,0.0,43.05936941615308,24237.100655484413,0,0,1,999908332602876.0,2.0,5.0,230849652310909.0,unknown,15.0,6,6,1,0,alpha,LOW,0.0,1763274601,2025-11-16 06:30:01.445618+00:00,UNKNOWN,win,102.06258890469415,6.709340919867232,1
Eh2WWFhwLWkNNHia6QG6UUZK9jjc3xB82bzowKL3pump,ArfVe1K5gt5zsxzRCWSQeWc1rJSJjZzuuYxmvRh71mMQ,4.712089818540566e-06,4713.0,6758.02,26505.96,-12.87,3.922148795061275,0.6973936152896854,0.2549622801815139,0.0,93.05977189718595,6751.408065245298,0,0,1,999678225047711.0,1.0,5.0,22473617285319.0,unknown,25.0,16,6,1,0,alpha,LOW,158146.0,1763310706,2025-11-16 16:31:46.251376+00:00,UNKNOWN,loss,0.0,-34.95455057031796,0
EhNEwXZq89viTNhADmm5CT8GGHxF27694mzMUVjrpump,96DhnomSySk7CBKUNbcAK5e1yRiYY8Twjab85WDgLk5X,0.0001564,156452.0,41762.66,1961848.69,171.0,46.976143042612705,3.7462173147016973,0.021287401119604185,17376518166910.0,29.340503691002347,45412.08338283494,0,0,1,999999209020977.0,0.0,0.0,0.0,unknown,15.0,18,4,0,0,alpha,LOW,7178.0,1764355905,2025-11-28 18:51:45.061409+00:00,1.99,win,50.892353353085454,,1
EhNEwXZq89viTNhADmm5CT8GGHxF27694mzMUVjrpump,96DhnomSySk7CBKUNbcAK5e1yRiYY8Twjab85WDgLk5X,0.0001491,149103.0,42208.3,678515.82,-3.77,16.075412181964207,3.5325516545324023,0.062206803077929716,4551638063330.0,28.309906928751925,45261.64457274928,0,0,1,999996338555860.0,0.0,0.0,0.0,unknown,15.0,21,5,1,0,alpha,LOW,102841.0,1764451568,2025-11-29 21:26:08.679743+00:00,28.57,win,161.7203991574273,54.86157267679999,1
EhzVcKKmGjLk6pD5gLT6ZrTg62bMgPgTSCXXmANnSyQA,awiqtuR6umpSXhm6uDk1gdE1moduXdrRWx5bnQ6jGJi,0.013366060251731149,0.0,174450.54727508244,0.0,0.0,0.0,0.0,0.0,0.0,26.112129403564335,174450.54727508244,0,0,1,1.4061062063999062e+17,1.0,7.0,3.6650859660090904e+16,unknown,0.0,15,5,1,0,alpha,LOW,0.0,1762617452,2025-11-08 15:57:32.990318+00:00,UNKNOWN,loss,9.116809116809112,-37.81033781033781,0
EmfK5JSoLFVDPwntg8V1FJPbLizaYV4mvuXXFG6dpump,4JabRmhRZoLorYfaa7okoTZjMEzhKK7woLUXsZGpVx73,0.00011645420451849138,113648.0,37347.97,149221.2,-25.64,3.995430005968196,3.042949857783435,0.250285951325951,2.062887531956931e-08,30.750140449513513,37509.69402563847,0,0,1,975581627632823.0,4.0,440.0,166963278085.0,unknown,38.0,8,5,1,0,alpha,LOW,450940.0,1763195920,2025-11-15 08:38:40.014571+00:00,UNKNOWN,loss,14.809755375519426,-92.07060755336617,0
ErM5EpDt5R7iGEShTCTnWyL3BqzHDnHgY6xeD2vdpump,6wLxu5E2HNuFh9ZguuSwY4NJecFxt2HZJu7s9xiHGUKS,0.008759,8759497.0,296878.04,470934.52,12002.0,1.586289507974386,29.505371970254185,0.6304019505726612,0.0,10.61271535671269,297537.6543262856,0,0,1,999999996051954.0,0.0,0.0,0.0,unknown,10.0,12,3,0,1,alpha,LOW,3491.0,1764245589,2025-11-27 12:13:09.320086+00:00,0.97,win,49.207983013080735,,1
EucEqHXMaAHr3DMswKSWrzgLwiq9JEyTdhBbKsyYinJA,7brpXbqSwsDsNG47NjWb8WUAh9NYSJSn9RVvEnz8cjW2,124.49346061443651,4267.0,0.01,35472.88,-63.58,3547287.9999999995,426700.0,2.8190550076565536e-07,0.0,99.93950449294601,137870.84197623102,0,0,1,18749717093663.0,0.0,0.0,0.0,unknown,15.0,1,0,0,0,alpha,LOW,2708.0,1763341423,2025-11-17 01:03:43.455459+00:00,UNKNOWN,loss,0.0,-99.99999657251074,0
EvDWFiEhRWxpJM1wJHFpe6sy8M14KLTV2bNAh7r6pump,D3JY3AvpXDVcMjAdFUSXsCKx8rbnVo1Vi42MoKPCuBHC,0.0004734,473446.0,71661.93,2422201.23,817.0,33.80039066768088,6.606659909941025,0.029585456861484623,0.0,24.012153971578975,72933.25086915551,0,0,1,999999952944743.0,1.0,5.0,97224050757676.0,unknown,10.0,6,5,1,0,alpha,LOW,13859.0,1763793833,2025-11-22 06:43:53.134418+00:00,3.85,loss,20.913228995348458,-65.31661967675959,0
EvDWFiEhRWxpJM1wJHFpe6sy8M14KLTV2bNAh7r6pump,D3JY3AvpXDVcMjAdFUSXsCKx8rbnVo1Vi42MoKPCuBHC,0.0001656,165643.0,45230.32,1212953.78,-64.69,26.817271688548743,3.662211543053421,0.03728940108501084,0.0,27.66402570961458,45467.97065942985,0,0,1,999961753680824.0,3.0,210.0,99780750791488.0,unknown,38.0,8,6,1,0,alpha,LOW,105295.0,1763885269,2025-11-23 08:07:49.903966+00:00,29.25,loss,20.913228995348458,-65.31661967675959,0
EvvFP7pomdjBWnt18r5Yq7ft53Qs6RCJab8F44xNpump,Fe74pVrFYr6VEnH1mBvVX6nh1CUMQhCshBD2ZwXYdN6L,3.475e-05,34757.2,10535.34193352188,129451.08,780.0,12.287316426636904,3.2991050712277112,0.08138473571268684,0.0,48.14395851719921,10535.34193352188,0,0,1,989308574903565.0,0.0,0.0,0.0,unknown,25.0,7,0,0,1,alpha,LOW,49060.0,1763970538,2025-11-24 07:48:58.383914+00:00,13.63,win,101.38871516443982,,1
EwtrjQGq6fqFV4bUSyveEurtYUD7Ut1b5tKYj7X6pump,7mYhuAYL4EZFNWT1oygBqm9xfzAxUKpmzGiJH2LxMQ7h,3.906e-05,39062.0,20013.83,67384.05,-47.25,3.3668743064171123,1.951750364622863,0.2970113847416414,19090029317970.0,46.96338790333116,19969.788250957565,0,0,1,999982761283719.0,0.0,0.0,0.0,unknown,22.0,20,4,0,0,alpha,LOW,163313.0,1764360248,2025-11-28 20:04:08.685143+00:00,45.36,win,49.47920097693812,,1
F3XEofwDjCJ7cnRtzMHRHmA7AmxJZqJT5awafkkMpump,5CZVViyS7URTW8htoWt2BYujcffCpX8x76MDVuvLoArx,0.01599,15993041.0,384168.42,1544253.22,24852.0,4.019729732079488,41.63028548780767,0.24877294411599155,0.0,10.6541060601261,257524.87927270413,0,0,1,1000000000000000.0,0.0,0.0,0.0,unknown,10.0,14,5,1,0,alpha,LOW,6366.0,1763821032,2025-11-22 14:17:12.481705+00:00,1.77,win,109.71084845962,,1
F3pic3scb1qzFEiZgV5N3neHQgjGhBraZauHCs3Ppump,5kaLV6tCwYxjJyhpJfZVPVjiw819JVZygYyWYcoTYNXA,5.091e-05,50915.0,24415.72,1239457.28,-22.92,50.7647237107896,2.0853368239806156,0.019698718458453043,0.0,39.579231423272844,26481.648191820997,0,0,1,999992753626851.0,0.0,0.0,0.0,unknown,25.0,19,2,0,0,alpha,MEDIUM,16155.0,1762974380,2025-11-12 19:06:20.948032+00:00,4.49,win,159.79068197164077,,1
F4ZL8sHPXAoUaAQ6DVY4Si6uhHu9T5dvciNozdPZdoge,EixGzNg6pTHeEEfvLHUEnpjnBgFyD4fySDSaFdpuai2T,0.0001469,146912.0,39113.48,66071.75,113.0,1.6892322033222305,3.756045230442292,0.5919849254787409,1352252.0,35.442567021806816,42342.97563271913,0,0,1,9.999956749144227e+17,1.0,136.0,101805148326.0,unknown,45.0,8,4,0,0,alpha,LOW,211226.0,1764317371,2025-11-28 08:09:31.158142+00:00,58.67,win,53.083365534944846,,1
