price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,rugcheck_risk_level,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,mint,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,is_new_token,label_status,label_ath_roi,label_final_roi,label_hit_50_percent,label_token_age_hours,label_tracking_duration_hours
0.000244984196371643,0.0,0.0,0.0,0.0,0.0,45.639155913750436,54344.918375227484,0,0,0,unknown,6,4,0,0,alpha,LOW,0.0,1762496859,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
5.857225128726679e-05,0.0,0.0,0.0,0.0,0.0,44.4153215604604,27900.454353942165,0,0,0,unknown,9,4,0,0,alpha,LOW,0.0,1762508509,A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,0.0,0.0,1,loss,42.5978217022993,-82.26704316256554,0,0.79,24
2.7129559905248888e-05,0.0,0.0,0.0,0.0,0.0,47.83608351223786,18725.250625345427,0,0,0,unknown,9,4,0,0,alpha,MEDIUM,0.0,1762508509,6iUSp8fLPki1htYZmY5JtZgYjhUjAfxvy8K7tjK2pump,0.0,0.0,1,loss,36.759581881533094,-84.84320557491289,0,7.32,24
0.00023767081452275002,0.0,0.0,0.0,0.0,0.0,45.01222684685488,53516.92382758878,0,0,0,unknown,9,4,0,0,alpha,LOW,0.0,1762508509,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
0.00019099453768224743,0.0,0.0,0.0,0.0,0.0,46.59186928179687,47453.27220070842,0,0,0,unknown,13,4,0,0,alpha,LOW,0.0,1762522118,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
8.140538620919602e-05,0.0,0.0,0.0,0.0,0.0,43.05470370728754,32528.345380443257,0,0,0,unknown,13,4,0,0,alpha,LOW,0.0,1762522118,A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,0.0,0.0,1,loss,42.5978217022993,-82.26704316256554,0,0.79,24
0.0005205232406248402,0.0,0.0,0.0,0.0,0.0,26.62447825758007,85729.15991775328,0,0,0,unknown,13,4,0,0,alpha,CRITICAL,0.0,1762522118,E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,0.0,0.0,1,win,104.62781586679726,22.159647404505396,1,2.56,24
0.0004549842102484321,0.0,0.0,0.0,0.0,0.0,25.71201012535567,81185.25335754381,0,0,0,unknown,21,4,0,0,alpha,MEDIUM,0.0,1762552167,EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,0.0,0.0,1,win,1000.6363770904247,585.8073109368062,1,0.9,24
0.00022939601585330162,0.0,0.0,0.0,0.0,0.0,54.61828113705629,54289.117566263325,0,0,0,unknown,21,4,0,0,alpha,LOW,0.0,1762552167,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
0.0005180401499888452,0.0,0.0,0.0,0.0,0.0,29.88888039820453,88998.01145498935,0,0,0,unknown,21,4,0,0,alpha,MEDIUM,0.0,1762552295,HsfJnaBfRhBUTQCzCpXdL5codokZw6nwwWFnkzeWpump,0.0,0.0,1,win,4553.085326247416,2312.1641570711545,1,6.1,24
4.0354306739339936e-05,0.0,0.0,0.0,0.0,0.0,51.24861806508832,23815.844419590467,0,0,0,unknown,21,4,0,0,alpha,LOW,0.0,1762552295,A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,0.0,0.0,1,loss,42.5978217022993,-82.26704316256554,0,0.79,24
0.00010818365283858863,0.0,0.0,0.0,0.0,0.0,34.82132974789799,37638.7450201544,0,0,0,unknown,21,4,0,0,alpha,LOW,0.0,1762552565,3NczXZWS3pLri4W7zHk8mCVcxReBwyvDWZh5HfgVpump,0.0,0.0,1,loss,12.7878978145119,-55.2762119503946,0,2.41,24
0.0007043867545150765,0.0,0.0,0.0,0.0,0.0,23.651874417889644,105306.96631846254,0,0,0,unknown,21,4,0,0,alpha,CRITICAL,0.0,1762552565,E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,0.0,0.0,1,win,104.62781586679726,22.159647404505396,1,2.56,24
3.666608537449738e-05,0.0,0.0,0.0,0.0,0.0,55.736056001892095,21548.35557872378,0,0,0,unknown,22,4,0,0,alpha,LOW,0.0,1762553265,FN3iSWdie6sBPKePryuTCevDMxWRyZBDSPdebSYepump,0.0,0.0,1,loss,27.184447571389647,-62.382165605095544,0,1.61,24
5.070615607155877e-05,0.0,0.0,0.0,0.0,0.0,50.68043257593511,26669.481834591345,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762556928,A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,0.0,0.0,1,loss,42.5978217022993,-82.26704316256554,0,0.79,24
0.00046764680045708365,0.0,0.0,0.0,0.0,0.0,24.956136705180906,82613.58853979669,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762556928,EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,0.0,0.0,1,win,1000.6363770904247,585.8073109368062,1,0.9,24
8.224364740520733e-05,0.0,0.0,0.0,0.0,0.0,36.19843464165576,32811.91800087949,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762557183,3NczXZWS3pLri4W7zHk8mCVcxReBwyvDWZh5HfgVpump,0.0,0.0,1,loss,12.7878978145119,-55.2762119503946,0,2.41,24
0.000588193922343105,0.0,0.0,0.0,0.0,0.0,24.181833815478303,96207.17280264547,0,0,0,unknown,23,4,0,0,alpha,CRITICAL,0.0,1762557183,E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,0.0,0.0,1,win,104.62781586679726,22.159647404505396,1,2.56,24
